26;69300
0;69550
26;69600
0;69747
26;69750
0;69897
26;69900
0;70047
26;70050
0;70197
22;70200
0;70450
22;70500
0;70647
22;70650
0;70797
22;70800
0;70947
22;70950
0;71097
29;71100
0;71350
29;71400
0;71547
29;71550
0;71697
29;71700
0;71847
29;71850
0;71997
24;72000
0;72250
24;72300
0;72447
24;72450
0;72597
24;72600
0;72747
24;72750
0;72897
19;72900
0;73150
19;73200
0;73347
19;73350
0;73497
19;73500
0;73647
19;73650
0;73797
21;73800
0;74050
21;74100
0;74247
21;74250
0;74397
21;74400
0;74547
21;74550
0;74697
21;74700
0;74950
21;75000
0;75147
21;75150
0;75297
21;75300
0;75447
21;75450
0;75597
26;75600
0;76000
26;76050
0;76197
26;76200
0;76347
26;76350
0;76497
14;76500
0;77625
